,id,text,creator_id,created_on,language_id,activity_id,score,label
321086,1161310,"The statement ""a revolver is used for shooting."" is true because A revolver is a kind of gun.",9251,2006-11-14 17:34:29.498017-05,en,27.0,1.0,0
322179,1160109,At a bar do not kiss the bouncer unless you are a girl or he is a gay man.,9243,2006-11-14 17:34:08.408411-05,en,27.0,1.0,1
323485,1158672,Situation: Self-employment is a kind of work.,4273,2006-11-14 17:33:43.441695-05,en,27.0,1.0,0
324043,1158118,Situation: A DVD is a kind of movie format.,4273,2006-11-14 17:33:33.651344-05,en,27.0,1.0,0
325248,1156958,Situation: Complexity is a kind of fractal.,4273,2006-11-14 17:33:13.420753-05,en,27.0,1.0,0
325836,1156347,Situation: Iced tea is a kind of tea made with ice so that it is cold. Yummy!,4273,2006-11-14 17:33:02.734266-05,en,27.0,1.0,0
328515,1153653,Situation: The earth is a kind of planet.,4273,2006-11-14 17:32:15.836465-05,en,27.0,1.0,0
328517,1153655,Situation: The mind is a kind of planet. We whirl around our thoughts and actions.,4273,2006-11-14 17:32:15.869859-05,en,27.0,1.0,0
328776,1153319,A kitchen is a kind of room.,8638,2006-11-14 17:32:09.932941-05,en,27.0,10.0,0
330143,1152064,A tree is a kind of plant.,8638,2006-11-14 17:31:47.384698-05,en,27.0,28.0,0
331866,1408154,"The statement ""Something that might happen as a consequence of expressing information is you tell a secret"" is true because a secret is a kind of information",14512,2006-11-14 18:47:36.972697-05,en,27.0,1.0,0
332205,1149954,"To understand the event ""The kite flew high."", it is important to know that a kite is a kind of toy",2175,2006-11-14 17:31:10.530131-05,en,27.0,1.0,0
332504,1149789,"To understand the event ""The trees are covered in snow."", it is important to know that Snow is a kind of frozen rain.",9123,2006-11-14 17:31:07.568629-05,en,27.0,1.0,0
332870,1149341,"To understand the event ""Sally found a nickle on the sidewalk."", it is important to know that A nickle is a kind of money made of metal",2136,2006-11-14 17:30:59.749118-05,en,27.0,1.0,0
332873,1149344,"To understand the event ""The coyote ate the roadrunner."", it is important to know that A coyote is a kind of carnivorous mammal",2136,2006-11-14 17:30:59.799012-05,en,27.0,1.0,0
332874,1149345,"To understand the event ""The coyote ate the roadrunner."", it is important to know that A roadrunner is a kind of bird",2136,2006-11-14 17:30:59.815645-05,en,27.0,1.0,0
333114,1149199,A peanut is a kind of food.,4273,2006-11-14 17:30:57.116279-05,en,27.0,2.0,0
333889,1148246,A photo is a kind of picture.,8751,2006-11-14 17:30:40.652798-05,en,27.0,3.0,0
334652,1147440,A retriever is a kind of dog.,8751,2006-11-14 17:30:26.424565-05,en,27.0,7.0,0
336214,1145783,"To understand the event ""Jeff ate a candy bar."", it is important to know that a candy bar is a kind of man-made food",9016,2006-11-14 17:29:55.650505-05,en,27.0,1.0,0
336262,1145629,A bar stool is a kind of high chair.,4273,2006-11-14 17:29:53.084551-05,en,27.0,1.0,0
336413,1145584,Situation: My airplane seat is a kind of chair.,4273,2006-11-14 17:29:52.317912-05,en,27.0,1.0,0
337703,1144116,"To understand the event ""Bob ate a cookie."", it is important to know that Cookie is a kind of food",8970,2006-11-14 17:29:26.429405-05,en,27.0,1.0,0
339492,1142247,"The statement ""An hourglass is a kind of clock."" is true because an hourglass holds sand which is moved downward by gravity. it moves at a certain rate, therfore it can measure time",8912,2006-11-14 17:28:53.969926-05,en,27.0,1.0,0
339652,1142030,"Another way to say ""One type of sausage is Polish sausage."" is ""polish sausage is a kind of sausage""",8912,2006-11-14 17:28:50.2699-05,en,27.0,1.0,0
340271,1141487,"Another way to say ""Mastercard is a kind of credit card."" is ""One type of credit card is Mastercard""",8910,2006-11-14 17:28:41.048204-05,en,27.0,1.0,0
342302,1046528,Bloody Mary is a kind of alcoholic drink.,4273,2006-11-14 17:00:07.925885-05,en,27.0,2.0,0
342720,1138833,"The statement ""fatty foods can make you over weight"" is true because The body can't use all the fat you eat so it stores some of it and this causes weight gain.",8846,2006-11-14 17:27:53.53073-05,en,27.0,1.0,1
342787,1138895,"To understand the event ""Jesse ate a bowl of spaghetti for dinner."", it is important to know that Spaghetti is a kind of food",6521,2006-11-14 17:27:54.568795-05,en,27.0,1.0,0
343630,1137932,"To understand the event ""John threw a stick for his dog to chase."", it is important to know that A dog is a kind of animal",8842,2006-11-14 17:27:37.497373-05,en,27.0,1.0,0
344665,1136911,"To understand the event ""The children drank their juice."", it is important to know that Juice is a kind of drink.",8828,2006-11-14 17:27:14.866727-05,en,27.0,1.0,0
346447,1135121,olive is a kind of food,8798,2006-11-14 17:26:43.632585-05,en,27.0,1.0,0
346685,1134972,masses that are physically attracted towards each other will eventually physically contact each other unless inhibited from moving.,8805,2006-11-14 17:26:40.966562-05,en,27.0,1.0,1
347209,1134309,Garlic is a kind of spice.,8751,2006-11-14 17:26:29.152452-05,en,27.0,2.0,0
347219,1134319,Asparagus is a kind of vegetable.,8751,2006-11-14 17:26:29.319041-05,en,27.0,1.0,0
347220,1134320,Avocado is a kind of vegetable.,8751,2006-11-14 17:26:29.335721-05,en,27.0,1.0,0
349329,1132253,"To understand the event ""Reggie bought some tennis balls."", it is important to know that tennis is a kind of sport",8775,2006-11-14 17:25:53.476437-05,en,27.0,1.0,0
349354,1132275,"To understand the event ""The baby held the teddy bear."", it is important to know that A teddy bear is a kind of stuffed animal",8775,2006-11-14 17:25:53.843065-05,en,27.0,1.0,0
349396,1132107,thinking is a kind of brain activity,8771,2006-11-14 17:25:50.935352-05,en,27.0,1.0,0
349812,1131735,Alcohol is a kind of drug.,8751,2006-11-14 17:25:44.535827-05,en,27.0,5.0,0
349816,1131739,Tobacco is a kind of drug.,8751,2006-11-14 17:25:44.602365-05,en,27.0,2.0,0
350168,1131305,Starving is a kind of death.,8751,2006-11-14 17:25:36.77887-05,en,27.0,1.0,0
351177,1130369,"To understand the event ""Grandma baked cookies."", it is important to know that a cookie is a kind of food",2175,2006-11-14 17:25:20.536957-05,en,27.0,1.0,0
351191,1130383,"To understand the event ""Joe drank a soda."", it is important to know that soda is a kind of beverage",2175,2006-11-14 17:25:20.785863-05,en,27.0,1.0,0
353053,1128329,"To understand the event ""Daphne made a pot of chili."", it is important to know that Chili is a kind of thick soup.",8689,2006-11-14 17:24:45.25226-05,en,27.0,1.0,0
354512,1126713,Quartz is a kind of mineral.,8638,2006-11-14 17:24:16.998412-05,en,27.0,1.0,0
354803,1126413,"To understand the event ""Beethoven is a composer.  Beethoven wrote a symphony."", it is important to know that A symphony is a kind of music",2175,2006-11-14 17:24:11.776546-05,en,27.0,1.0,0
356048,1125111,"To understand the event ""Jon does not like to eat fish."", it is important to know that Fish is a kind of food.",8591,2006-11-14 17:23:49.28464-05,en,27.0,1.0,0
356218,1124913,a person doesn't want to die unless they're depressed and suicidal.,8533,2006-11-14 17:23:45-05,en,27.0,1.0,1
356359,1124803,Ethernet is a kind of computer network,2175,2006-11-14 17:23:43.962084-05,en,27.0,1.0,0
356569,1124657,a can is a kind of container,2175,2006-11-14 17:23:41.422076-05,en,27.0,5.0,0
356696,1124588,"To understand the event ""Ron wore a new sweater to work today.  Ron's colleagues all complimented him on his new sweater."", it is important to know that A sweater is a kind of cloth",2175,2006-11-14 17:23:40.164092-05,en,27.0,1.0,0
359996,1121156,God is not capable of creating a stone so large He can not lift it.,8518,2006-11-14 17:22:40.90305-05,en,27.0,1.0,1
360853,1433115,a sailboat is a kind of vehicle used on the water,195,2007-01-23 23:14:20-05,en,27.0,1.0,0
360977,1120117,A sailboat is a kind of boat which moves through the water using the energy of the wind.,8362,2006-11-14 17:22:22.553437-05,en,27.0,1.0,0
362343,1118772,mexican is a kind of person,8450,2006-11-14 17:21:58.718676-05,en,27.0,1.0,0
362474,1118694,thunder is a kind of weather,8450,2006-11-14 17:21:57.421532-05,en,27.0,1.0,0
362630,1118467,"To understand the event ""The king was poisoned."", it is important to know that poisoning is a kind of attack",8450,2006-11-14 17:21:53.314407-05,en,27.0,1.0,0
363762,1117252,"To understand the event ""Mom baked bread for dinner."", it is important to know that Bread is a kind of food.",8382,2006-11-14 17:21:31.815634-05,en,27.0,1.0,0
364537,1116407,Air is a kind of compressible fluid,8362,2006-11-14 17:21:17.112172-05,en,27.0,1.0,0
366474,1114550,"The statement ""bread is a kind of food"" is true because Bread is a kind of food because people (and various animals) eat it.",3,2006-11-14 17:20:44.992292-05,en,27.0,1.0,0
367099,1113808,A Honda is a kind of car and new cars cost thousands of dollars.,8204,2006-11-14 17:20:31.880322-05,en,27.0,1.0,0
367418,1113577,Hunger is a kind of pain,8187,2006-11-14 17:20:27.901758-05,en,27.0,1.0,0
368693,1112011,"To understand the event ""The farmer grew potatoes."", it is important to know that A potato is a kind of vegetable.",8204,2006-11-14 17:20:00.652237-05,en,27.0,1.0,0
368932,1111869,"To understand the event ""Louie ate his chop suey with chop sticks."", it is important to know that Chop suey is a kind of Chinese food.",8204,2006-11-14 17:19:58.227683-05,en,27.0,1.0,0
369373,1111368,"To understand the event ""Jane likes to eat pie.  She bakes pies herself."", it is important to know that A pie is a kind of dessert.",8204,2006-11-14 17:19:49.530664-05,en,27.0,1.0,0
370015,1110654,"To understand the event ""A butcher carved some meat."", it is important to know that Meat is a kind of food.",8161,2006-11-14 17:19:37.044395-05,en,27.0,1.0,0
370270,1110377,"Another way to say ""the catfish is a kind of fish"" is ""Every catfish is a fish""",8153,2006-11-14 17:19:32.212408-05,en,27.0,1.0,0
371874,1108743,"To understand the event ""Shaun needed to learn more math for his programming job.  Tonight Shaun is studying some calculus."", it is important to know that Calculus is a kind of math.",8127,2006-11-14 17:19:03.988334-05,en,27.0,1.0,0
371982,1108679,"To understand the event ""Hugo ate lobster for dinner."", it is important to know that lobster is a kind of food",8128,2006-11-14 17:19:02.870813-05,en,27.0,1.0,0
371983,1108680,"To understand the event ""Hugo ate lobster for dinner."", it is important to know that lobster is a kind of animal",8128,2006-11-14 17:19:02.887454-05,en,27.0,1.0,0
371987,1108686,"To understand the event ""Sam bought a game."", it is important to know that A game is a kind of recreation",8128,2006-11-14 17:19:02.988532-05,en,27.0,1.0,0
372030,1108538,"To understand the event ""Fred likes to watch movies."", it is important to know that a man is a kind of person",8118,2006-11-14 17:19:00.295523-05,en,27.0,1.0,0
372031,1108539,"To understand the event ""Fred likes to watch movies."", it is important to know that watching movies is a kind of recreation",8118,2006-11-14 17:19:00.312196-05,en,27.0,1.0,0
372033,1108541,"To understand the event ""Fred likes to watch movies."", it is important to know that recreation is a kind of recreational activity",8118,2006-11-14 17:19:00.354059-05,en,27.0,1.0,0
372036,1108544,"To understand the event ""Bob's sister died."", it is important to know that male is a kind of living thing",8118,2006-11-14 17:19:00.403929-05,en,27.0,1.0,0
372037,1108545,"To understand the event ""Bob's sister died."", it is important to know that female is a kind of living thing",8118,2006-11-14 17:19:00.4206-05,en,27.0,1.0,0
372109,1108411,a tamarillo is a kind of fruit,375,2006-11-14 17:18:58.117859-05,en,27.0,1.0,0
372822,1107763,A larder is a kind of container.,8100,2006-11-14 17:18:46.926326-05,en,27.0,1.0,0
372823,1107764,A rolodex is a kind of container.,8100,2006-11-14 17:18:46.951419-05,en,27.0,1.0,0
373205,1107332,If you want to strike a match then you should take the match out of the match and then briskly rub it against the match striker thingy at the bottom of the matchbook.  I don't smoke so I'm not too good at this.,8091,2006-11-14 17:18:39.23035-05,en,27.0,1.0,1
376123,1104323,a dog is a kind of animal.,8020,2006-11-14 17:17:45.787062-05,en,27.0,1.0,0
376294,1104102,"To understand the event ""My lemon tree grew taller."", it is important to know that A lemon tree is a kind of plant.",8020,2006-11-14 17:17:41.979177-05,en,27.0,1.0,0
376295,1104103,"To understand the event ""My lemon tree grew taller."", it is important to know that A lemon tree is a kind of tree.",8020,2006-11-14 17:17:41.995868-05,en,27.0,1.0,0
376565,1103872,"To understand the event ""Dave is a blackjack dealer.  Dave works in a casino."", it is important to know that Playing blackjack is a kind of gambling.",6934,2006-11-14 17:17:37.835571-05,en,27.0,1.0,0
379117,1101308,a bass is a kind of fish you can catch,7920,2006-11-14 17:16:52.192364-05,en,27.0,1.0,0
379308,1101009,"Another way to say ""A cougar is a kind of big cat."" is ""a cougar is a feline""",7913,2006-11-14 17:16:46.241937-05,en,27.0,1.0,0
379792,1100538,"To understand the event ""Dave is a blackjack dealer.  Dave works in a casino."", it is important to know that Blackjack is a kind of game.",7912,2006-11-14 17:16:33.075956-05,en,27.0,1.0,0
380975,1099396,an apple is a kind of food,7862,2006-11-14 17:16:03.681294-05,en,27.0,1.0,0
382053,1098123,"Situation: ""punk rock"" is a kind of music.",7824,2006-11-14 17:15:31.498711-05,en,27.0,1.0,0
382130,1098004,"To understand the event ""Jeff gave his girlfriend a rose."", it is important to know that A rose is a kind of flower.",7812,2006-11-14 17:15:28.69834-05,en,27.0,1.0,0
382139,1098009,"To understand the event ""Sam is a mechanic.  Sam fixed the car."", it is important to know that Being a mechanic is a kind of job.",7812,2006-11-14 17:15:28.806641-05,en,27.0,1.0,0
382338,1097990,lobster is a kind of meat.,7812,2006-11-14 17:15:28.365172-05,en,27.0,1.0,0
382939,1097246,A sitcom is a kind of television show.,7791,2006-11-14 17:15:10.577853-05,en,27.0,1.0,0
384508,1095680,dinner is a kind of meal,5119,2006-11-14 17:14:39.824317-05,en,27.0,1.0,0
385666,1094577,"a fisherman can fish a bass, because a bass is a kind of fish",7674,2006-11-14 17:14:20.233291-05,en,27.0,1.0,0
386664,1093563,heavy metal is a kind of rock music,7674,2006-11-14 17:14:02.604423-05,en,27.0,1.0,0
386967,1093166,People don't want to get injured implies that people would use a towel to dry their feet when coming out of a swimming pool so they don't slip and hurt themselves.,7673,2006-11-14 17:13:55.416561-05,en,27.0,1.0,1
388020,1092012,A kite will not fly unless it has a tail attached to it.,6934,2006-11-14 17:13:34.650899-05,en,27.0,1.0,1
391136,1088847,an avenue is a kind of street,6594,2006-11-14 17:12:37.586469-05,en,27.0,2.0,0
391754,1088284,Similarity between an advertising panel and a statement: An adveritising panel is a kind of statement.,6934,2006-11-14 17:12:27.723856-05,en,27.0,1.0,0
391814,1088149,A cadillac is a kind of expensive car.,7533,2006-11-14 17:12:25.468554-05,en,27.0,1.0,0
391818,1088153,A Nissan is a kind of car.,7533,2006-11-14 17:12:25.535205-05,en,27.0,3.0,0
392691,1087273,"To understand the event ""They started a riot."", it is important to know that Riot is a kind of civil action.",7525,2006-11-14 17:12:10.06958-05,en,27.0,1.0,0
392935,1086903,"To understand the event ""Greg threw a tomato."", it is important to know that Tomato is a kind of food",7519,2006-11-14 17:12:03.744261-05,en,27.0,1.0,0
393475,1086433,"To understand the event ""Jocie had a headache."", it is important to know that a headache is a kind of pain",7508,2006-11-14 17:11:55.56343-05,en,27.0,1.0,0
393675,1086121,accord is a kind of car that some people buy,7500,2006-11-14 17:11:50.215828-05,en,27.0,2.0,0
393678,1086124,Squash is a kind of vegetable.,6934,2006-11-14 17:11:50.273097-05,en,27.0,4.0,0
394237,1085667,"The statement ""mint is a refreshing herb"" is true because Mint is a kind of plant.",3583,2006-11-14 17:11:42.369212-05,en,27.0,1.0,0
394250,1085680,"The statement ""Grass is a kind of plant"" is true because grasses are flowering plants.",393,2006-11-14 17:11:42.585691-05,en,27.0,1.0,0
394793,1085034,Sheltie is a kind of dog,7191,2006-11-14 17:11:31.123584-05,en,27.0,3.0,0
396008,1083848,"To understand the event ""Bambi put on mascara"", it is important to know that Mascara is a kind of make-up.",3583,2006-11-14 17:11:10.503074-05,en,27.0,1.0,0
396166,1083798,"Another way to say ""robin is a bird"" is ""A robin is a kind of bird.""",3583,2006-11-14 17:11:09.638057-05,en,27.0,1.0,0
396715,1083292,"To understand the event ""Connor made a snowman.  Mom took a picture of him with it."", it is important to know that A snowman is a kind of statue.",3583,2006-11-14 17:11:00.804383-05,en,27.0,1.0,0
398256,1081793,"Another way to say ""A triangle is an instrument."" is ""A triangle is a kind of musical instrument.""",3583,2006-11-14 17:10:32.391158-05,en,27.0,1.0,0
400559,1079367,"To understand the event ""Jane saw a hippopotamus at the zoo."", it is important to know that a hippopotamus is a kind of animal",7406,2006-11-14 17:09:50.390989-05,en,27.0,1.0,0
401790,1078032,A goose is a kind of bird.,3583,2006-11-14 17:09:27.300228-05,en,27.0,1.0,0
402229,1077668,discover is a kind of credit card,7357,2006-11-14 17:09:21.119315-05,en,27.0,2.0,0
402836,1077076,a banana is a kind of fruit.,466,2006-11-14 17:09:10.970203-05,en,27.0,1.0,0
403157,1076654,Rock is a kind of musical style.,7351,2006-11-14 17:09:03.348312-05,en,27.0,1.0,0
404575,1075106,"To understand the event ""Elizabeth told Judy a secret.  Judy told Mary the secret."", it is important to know that a secret is a kind of message",7345,2006-11-14 17:08:35.912949-05,en,27.0,1.0,0
